tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
271,2021-04-13 10:35:49.0410,2021-04-13 10:40:20.4910,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,41618,Customer,1970,0
641,2021-04-13 10:42:49.2250,2021-04-13 10:53:31.0070,3212,Christ Hospital,40.734785818,-74.050443636,3638,Washington St,40.7242941,-74.0354826,42157,Customer,1970,0
852,2021-04-13 10:44:11.7530,2021-04-13 10:58:24.4810,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.717732500000004,-74.04384499999999,40958,Customer,1970,0
413,2021-04-13 10:49:55.6190,2021-04-13 10:56:49.0240,3210,Pershing Field,40.742677141,-74.051788633,3206,Hilltop,40.7311689,-74.0575736,31244,Customer,1970,0
314,2021-04-13 10:50:36.0320,2021-04-13 10:55:51.0160,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46532,Customer,1970,0
1078,2021-04-13 10:51:22.5030,2021-04-13 11:09:20.9700,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3225,Baldwin at Montgomery,40.7236589,-74.0641943,54255,Customer,1970,0
272,2021-04-13 10:52:47.9970,2021-04-13 10:57:20.0870,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44236,Customer,1970,0
313,2021-04-13 10:56:42.9620,2021-04-13 11:01:56.4500,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,45713,Customer,1970,0
341,2021-04-13 10:56:43.1710,2021-04-13 11:02:24.3780,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,41547,Customer,1970,0
405,2021-04-13 10:58:06.8550,2021-04-13 11:04:52.1600,3187,Warren St,40.721123600000006,-74.03805095,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42596,Customer,1970,0
370,2021-04-13 10:59:20.5500,2021-04-13 11:05:30.9950,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44236,Subscriber,1968,1
228,2021-04-13 11:02:02.1920,2021-04-13 11:05:50.5570,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42340,Customer,1970,0
259,2021-04-13 11:03:39.5570,2021-04-13 11:07:58.7560,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,43637,Customer,1970,0
285,2021-04-13 11:06:33.3050,2021-04-13 11:11:18.7440,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,45713,Customer,1970,0
358,2021-04-13 11:15:59.2590,2021-04-13 11:21:57.6440,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,32575,Customer,1970,0
341,2021-04-13 11:20:52.7110,2021-04-13 11:26:33.7560,3196,Riverview Park,40.7443187,-74.04399090000001,3212,Christ Hospital,40.734785818,-74.050443636,44425,Customer,1970,0
219,2021-04-13 11:26:35.5990,2021-04-13 11:30:15.3380,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42423,Customer,1970,0
307,2021-04-13 11:31:28.9900,2021-04-13 11:36:36.5580,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46226,Customer,1970,0
164,2021-04-13 11:32:26.9210,2021-04-13 11:35:10.9870,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.717732500000004,-74.04384499999999,39055,Customer,1970,0
375,2021-04-13 11:32:55.7400,2021-04-13 11:39:11.3950,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42371,Customer,1970,0
948,2021-04-13 11:37:23.7580,2021-04-13 11:53:12.4950,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,27457,Customer,1970,0
291,2021-04-13 11:37:29.2470,2021-04-13 11:42:20.2530,3185,City Hall,40.717732500000004,-74.04384499999999,3184,Paulus Hook,40.7141454,-74.0335519,39055,Customer,1970,0
455,2021-04-13 11:43:30.0940,2021-04-13 11:51:05.4400,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3483,Montgomery St,40.71942,-74.05099,42205,Customer,1970,0
265,2021-04-13 11:44:16.8980,2021-04-13 11:48:41.9190,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,38524,Customer,1970,0
473,2021-04-13 11:44:44.2660,2021-04-13 11:52:37.2880,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42161,Customer,1970,0
606,2021-04-13 11:45:02.8100,2021-04-13 11:55:08.9660,3209,Brunswick St,40.7241765,-74.05065640000001,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,39147,Customer,1970,0
304,2021-04-13 11:49:52.2280,2021-04-13 11:54:56.9580,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,44236,Customer,1970,0
783,2021-04-13 11:53:27.4270,2021-04-13 12:06:30.5200,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3679,Bergen Ave,40.72210378668603,-74.07145500183104,38674,Customer,1970,0
520,2021-04-13 11:56:03.1180,2021-04-13 12:04:44.1010,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42494,Customer,1970,0
248,2021-04-13 11:58:20.7360,2021-04-13 12:02:29.5780,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,40907,Customer,1970,0
622,2021-04-13 11:58:48.3820,2021-04-13 12:09:11.0670,3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,42240,Subscriber,1979,1
268,2021-04-13 11:59:29.8890,2021-04-13 12:03:58.3030,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3192,Liberty Light Rail,40.711242299999995,-74.0557013,40056,Customer,1970,0
770,2021-04-13 12:00:01.0030,2021-04-13 12:12:51.3270,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54255,Customer,1970,0
364,2021-04-13 12:00:05.2630,2021-04-13 12:06:09.8590,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3203,Hamilton Park,40.727595965999996,-74.044247311,39260,Customer,1970,0
263,2021-04-13 12:00:21.3170,2021-04-13 12:04:44.6820,3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,44422,Customer,1970,0
689,2021-04-13 12:03:28.7640,2021-04-13 12:14:58.1330,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3212,Christ Hospital,40.734785818,-74.050443636,47258,Customer,1970,0
760,2021-04-13 12:04:32.7760,2021-04-13 12:17:12.9780,3195,Sip Ave,40.73089709786179,-74.06391263008119,3184,Paulus Hook,40.7141454,-74.0335519,43380,Customer,1970,0
644,2021-04-13 12:06:26.6850,2021-04-13 12:17:11.0790,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42161,Customer,1970,0
337,2021-04-13 12:07:29.3960,2021-04-13 12:13:07.0460,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,44059,Customer,1970,0
312,2021-04-13 12:09:19.5210,2021-04-13 12:14:31.8580,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46472,Customer,1970,0
356,2021-04-13 12:10:05.1610,2021-04-13 12:16:02.1230,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,44989,Customer,1970,0
270,2021-04-13 12:12:35.2660,2021-04-13 12:17:05.4930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54252,Customer,1970,0
180,2021-04-13 12:17:06.8310,2021-04-13 12:20:07.6370,3203,Hamilton Park,40.727595965999996,-74.044247311,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,39260,Customer,1970,0
618,2021-04-13 12:20:18.0010,2021-04-13 12:30:36.1040,3209,Brunswick St,40.7241765,-74.05065640000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44710,Customer,1970,0
952,2021-04-13 12:21:38.8570,2021-04-13 12:37:31.0780,3209,Brunswick St,40.7241765,-74.05065640000001,3184,Paulus Hook,40.7141454,-74.0335519,48910,Customer,1970,0
591,2021-04-13 12:25:02.2870,2021-04-13 12:34:53.9120,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44989,Customer,1970,0
521,2021-04-13 12:28:24.0580,2021-04-13 12:37:05.4700,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,32831,Customer,1970,0
163,2021-04-13 12:28:44.4300,2021-04-13 12:31:28.4060,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.717732500000004,-74.04384499999999,46532,Customer,1970,0
336,2021-04-13 12:28:53.0210,2021-04-13 12:34:29.0650,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,54252,Subscriber,1980,1
170,2021-04-13 12:32:08.4860,2021-04-13 12:34:58.9680,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,34048,Customer,1970,0
560,2021-04-13 12:33:35.9650,2021-04-13 12:42:56.4150,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.742677141,-74.051788633,31244,Customer,1970,0
966,2021-04-13 12:37:26.1560,2021-04-13 12:53:32.2680,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519,48929,Customer,1970,0
589,2021-04-13 12:38:53.1670,2021-04-13 12:48:42.2690,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,33008,Customer,1970,0
187,2021-04-13 12:39:34.9120,2021-04-13 12:42:42.7140,3209,Brunswick St,40.7241765,-74.05065640000001,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,43558,Subscriber,1991,2
453,2021-04-13 12:43:08.4570,2021-04-13 12:50:41.5880,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42240,Customer,1970,0
451,2021-04-13 12:43:49.2910,2021-04-13 12:51:20.7020,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,39407,Customer,1970,0
193,2021-04-13 12:47:38.8250,2021-04-13 12:50:52.7230,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3209,Brunswick St,40.7241765,-74.05065640000001,43558,Subscriber,1991,2
179,2021-04-13 12:48:17.7410,2021-04-13 12:51:17.7350,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,44505,Customer,1970,0
742,2021-04-13 12:50:40.4490,2021-04-13 13:03:02.6330,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,29983,Customer,1970,0
171,2021-04-13 12:51:16.8540,2021-04-13 12:54:08.5310,3187,Warren St,40.721123600000006,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46079,Customer,1970,0
531,2021-04-13 12:51:42.5280,2021-04-13 13:00:34.0690,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,39772,Customer,1970,0
197,2021-04-13 12:51:59.5110,2021-04-13 12:55:17.2810,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42240,Customer,1970,0
271,2021-04-13 12:51:59.5180,2021-04-13 12:56:31.3780,3209,Brunswick St,40.7241765,-74.05065640000001,3185,City Hall,40.717732500000004,-74.04384499999999,31092,Customer,1970,0
214,2021-04-13 12:53:35.7910,2021-04-13 12:57:10.6300,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,31060,Customer,1970,0
189,2021-04-13 12:54:18.3940,2021-04-13 12:57:27.6320,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,44505,Customer,1970,0
857,2021-04-13 13:00:19.3950,2021-04-13 13:14:37.1320,3203,Hamilton Park,40.727595965999996,-74.044247311,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,48739,Customer,1970,0
363,2021-04-13 13:05:52.3710,2021-04-13 13:11:55.3880,3213,Van Vorst Park,40.71848892,-74.047726625,3268,Lafayette Park,40.71346382669195,-74.06285852193831,32531,Customer,1970,0
454,2021-04-13 13:09:43.1700,2021-04-13 13:17:17.7700,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,44687,Customer,1970,0
361,2021-04-13 13:10:04.3470,2021-04-13 13:16:05.4310,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44785,Customer,1970,0
587,2021-04-13 13:10:49.3920,2021-04-13 13:20:37.1100,3187,Warren St,40.721123600000006,-74.03805095,3483,Montgomery St,40.71942,-74.05099,24965,Customer,1970,0
814,2021-04-13 13:10:53.5340,2021-04-13 13:24:27.8930,3211,Newark Ave,40.72152515,-74.046304543,3195,Sip Ave,40.73089709786179,-74.06391263008119,32540,Customer,1970,0
259,2021-04-13 13:16:35.3930,2021-04-13 13:20:55.2310,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,42314,Customer,1970,0
337,2021-04-13 13:17:00.5700,2021-04-13 13:22:37.8400,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,42343,Customer,1970,0
511,2021-04-13 13:19:43.3030,2021-04-13 13:28:14.4100,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,46529,Customer,1970,0
731,2021-04-13 13:20:56.2590,2021-04-13 13:33:07.2890,3203,Hamilton Park,40.727595965999996,-74.044247311,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,54252,Customer,1970,0
758,2021-04-13 13:22:26.5310,2021-04-13 13:35:04.7250,3639,Harborside,40.71925170000001,-74.034234,3194,McGinley Square,40.7253399253558,-74.06762212514876,42495,Customer,1970,0
279,2021-04-13 13:25:09.1530,2021-04-13 13:29:48.4430,3195,Sip Ave,40.73089709786179,-74.06391263008119,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42120,Customer,1970,0
131,2021-04-13 13:26:01.9300,2021-04-13 13:28:13.8130,3187,Warren St,40.721123600000006,-74.03805095,3639,Harborside,40.71925170000001,-74.034234,29387,Customer,1970,0
523,2021-04-13 13:29:46.7040,2021-04-13 13:38:30.3890,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,38595,Customer,1970,0
190,2021-04-13 13:31:17.6090,2021-04-13 13:34:27.9450,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42249,Customer,1970,0
182,2021-04-13 13:32:32.9820,2021-04-13 13:35:35.5450,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42219,Customer,1970,0
1533,2021-04-13 13:33:27.5000,2021-04-13 13:59:01.3370,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3206,Hilltop,40.7311689,-74.0575736,54252,Customer,1970,0
402,2021-04-13 13:33:40.9510,2021-04-13 13:40:23.4450,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,43798,Customer,1970,0
284,2021-04-13 13:33:47.8820,2021-04-13 13:38:32.0000,3681,Grand St,40.71517767732029,-74.03768330812454,3638,Washington St,40.7242941,-74.0354826,20105,Customer,1970,0
1657,2021-04-13 13:36:05.9090,2021-04-13 14:03:43.1240,3195,Sip Ave,40.73089709786179,-74.06391263008119,3198,Heights Elevator,40.748715945380226,-74.04044330120088,46530,Customer,1970,0
504,2021-04-13 13:37:17.1560,2021-04-13 13:45:41.7490,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,42160,Customer,1970,0
456,2021-04-13 13:39:12.2750,2021-04-13 13:46:48.7860,3681,Grand St,40.71517767732029,-74.03768330812454,3211,Newark Ave,40.72152515,-74.046304543,44723,Customer,1970,0
748,2021-04-13 13:40:45.6280,2021-04-13 13:53:13.7650,3280,Astor Place,40.71928220070703,-74.07126188278198,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42150,Customer,1970,0
771,2021-04-13 13:42:04.7310,2021-04-13 13:54:56.2930,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,34039,Customer,1970,0
268,2021-04-13 13:43:06.5130,2021-04-13 13:47:35.0120,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,15377,Customer,1970,0
444,2021-04-13 13:44:18.6780,2021-04-13 13:51:42.8520,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,54250,Customer,1970,0
3772,2021-04-13 13:44:18.8900,2021-04-13 14:47:11.1030,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.711242299999995,-74.0557013,38874,Customer,1970,0
193,2021-04-13 13:46:06.9620,2021-04-13 13:49:20.5530,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,43090,Customer,1970,0
401,2021-04-13 13:46:19.6090,2021-04-13 13:53:01.0130,3210,Pershing Field,40.742677141,-74.051788633,3206,Hilltop,40.7311689,-74.0575736,31244,Customer,1970,0
287,2021-04-13 13:50:55.8010,2021-04-13 13:55:43.5600,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44223,Customer,1970,0
284,2021-04-13 13:52:43.8850,2021-04-13 13:57:27.9410,3280,Astor Place,40.71928220070703,-74.07126188278198,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,40488,Customer,1970,0
167,2021-04-13 13:53:16.6150,2021-04-13 13:56:03.8600,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42249,Customer,1970,0
385,2021-04-13 13:55:26.7710,2021-04-13 14:01:52.3680,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3209,Brunswick St,40.7241765,-74.05065640000001,44785,Customer,1970,0
306,2021-04-13 13:57:36.2200,2021-04-13 14:02:42.4780,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43395,Customer,1970,0
280,2021-04-13 13:57:38.6390,2021-04-13 14:02:18.7600,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,44059,Customer,1970,0
761,2021-04-13 14:00:31.1770,2021-04-13 14:13:12.7200,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,54258,Customer,1970,0
3786,2021-04-13 14:06:14.0680,2021-04-13 15:09:20.5900,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3203,Hamilton Park,40.727595965999996,-74.044247311,46530,Customer,1970,0
239,2021-04-13 14:19:55.1240,2021-04-13 14:23:54.9090,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,43637,Customer,1970,0
403,2021-04-13 14:20:09.7760,2021-04-13 14:26:52.8590,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,44403,Customer,1970,0
1239,2021-04-13 14:21:31.4250,2021-04-13 14:42:10.9390,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40056,Customer,1970,0
341,2021-04-13 14:27:11.6940,2021-04-13 14:32:53.0170,3187,Warren St,40.721123600000006,-74.03805095,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42314,Customer,1970,0
149,2021-04-13 14:33:58.5950,2021-04-13 14:36:28.3960,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,44165,Customer,1970,0
256,2021-04-13 14:38:52.1330,2021-04-13 14:43:08.3630,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42159,Customer,1970,0
619,2021-04-13 14:42:34.3020,2021-04-13 14:52:53.6150,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42363,Customer,1970,0
436,2021-04-13 14:46:59.8390,2021-04-13 14:54:16.0460,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,45543,Customer,1970,0
